id,kingdom,phylum,class,order,family,genus,scientific_name,taxonomic_authority,infra_rank,infra_name,category,common_name
32345,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,PHYLLANTHACEAE,GLOCHIDION,GLOCHIDION PITCAIRNENSE,(F. BROWN) H. ST. JOHN,NULL,NULL,VU,NULL
32346,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,BIDENS,BIDENS HENDERSONENSIS VAR. OENOENSIS,SHERFF,VAR.,OENOENSIS,CR,NULL
32347,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,BIDENS,BIDENS HENDERSONENSIS VAR. SUBSPATHULATA,SHERFF,VAR.,SUBSPATHULATA,VU,NULL
32348,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,PENTAPHYLACACEAE,EURYODENDRON,EURYODENDRON EXCELSUM,HUNG T.CHANG,NULL,NULL,CR,NULL
32349,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,FIRMIANA,FIRMIANA MAJOR,(W. SMITH) HAND.-MAZZ.,NULL,NULL,EN,NULL
32350,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,BURRETIODENDRON,BURRETIODENDRON HSIENMU,W.Y.CHUN AND F.C.HOW,NULL,NULL,VU,NULL
32351,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,CHAMAECYPARIS,CHAMAECYPARIS HODGINSII,(DUNN) RUSHFORTH,NULL,NULL,VU,FUJIAN CYPRESS
32352,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,CLUSIACEAE,GARCINIA,GARCINIA PAUCINERVIS,CHUN AND F.C.HOW,NULL,NULL,EN,NULL
32353,PLANTAE,TRACHEOPHYTA,GINKGOOPSIDA,GINKGOALES,GINKGOACEAE,GINKGO,GINKGO BILOBA,L.,NULL,NULL,EN,MAIDENHAIR TREE
32354,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,LAMIACEAE,GMELINA,GMELINA ARBOREA,ROXB. EX SM.,NULL,NULL,LC,NULL
32355,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,DIPSACALES,CAPRIFOLIACEAE,HEPTACODIUM,HEPTACODIUM MICONIOIDES,REHDER,NULL,NULL,VU,NULL
32357,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,DIPTEROCARPACEAE,HOPEA,HOPEA HAINANENSIS,MERR. AND CHUN,NULL,NULL,EN,NULL
32358,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,DIPTEROCARPACEAE,HOPEA,HOPEA MOLLISSIMA,C.Y.WU,NULL,NULL,EN,NULL
32359,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,SAPINDACEAE,LITCHI,LITCHI CHINENSIS VAR. EUSPONTANEA,HSUE,VAR.,EUSPONTANEA,VU,NULL
32360,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,MADHUCA,MADHUCA PASQUIERI,(DUBARD) H.J.LAM,NULL,NULL,VU,NULL
32361,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SANTALALES,XIMENIACEAE,MALANIA,MALANIA OLEIFERA,CHUN AND S.K.LEE,NULL,NULL,VU,NULL
32362,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,ROSACEAE,MALUS,MALUS KOMAROVII,(SARG.) REHDER,NULL,NULL,EN,NULL
32363,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,ROSACEAE,MALUS,MALUS SIEVERSII,M.ROEM.,NULL,NULL,VU,NULL
32364,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,MAGNOLIACEAE,MAGNOLIA,MAGNOLIA AROMATICA,(DANDY) V.S.KUMAR,NULL,NULL,EN,NULL
32365,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,NOUELIA,NOUELIA INSIGNIS,FRANCH.,NULL,NULL,LR/NT,NULL
32367,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PINACEAE,PINUS,PINUS MASSONIANA VAR. HAINANENSIS,W.C.CHENG AND L.K.FU,VAR.,HAINANENSIS,CR,NULL
32368,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PINACEAE,PINUS,PINUS WANGII,HU AND W.C.CHENG,NULL,NULL,EN,NULL
32369,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,STYRACACEAE,REHDERODENDRON,REHDERODENDRON MACROCARPUM,HU,NULL,NULL,LR/NT,NULL
32370,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,ERICACEAE,RHODODENDRON,RHODODENDRON PROTISTUM VAR. GIGANTEUM,(FORREST AND TAGG) CHAMBERLAIN,VAR.,GIGANTEUM,CR,NULL
32371,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,JUGLANDACEAE,RHOIPTELEA,RHOIPTELEA CHILIANTHA,DIELS AND HAND.-MAZZ.,NULL,NULL,VU,NULL
32372,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,ANNONACEAE,SACCOPETALUM,SACCOPETALUM PROLIFICUM,(CHUN AND HOW) TSIANG,NULL,NULL,VU,NULL
32373,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,DIPTEROCARPACEAE,SHOREA,SHOREA ASSAMICA SUBSP. ASSAMICA,NULL,SUBSP.,ASSAMICA,CR,WHITE MERANTI
32374,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,STYRACACEAE,SINOJACKIA,SINOJACKIA XYLOCARPA,HU,NULL,NULL,VU,NULL
32375,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAXIFRAGALES,HAMAMELIDACEAE,SINOWILSONIA,SINOWILSONIA HENRYI,HEMSL.,NULL,NULL,LR/NT,NULL
32376,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CUCURBITALES,TETRAMELACEAE,TETRAMELES,TETRAMELES NUDIFLORA,R.BR.,NULL,NULL,LR/LC,NULL
32377,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAXIFRAGALES,HAMAMELIDACEAE,LOROPETALUM,LOROPETALUM SUBCORDATUM,(BENTH.) OLIV.,NULL,NULL,VU,NULL
32378,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,THUJA,THUJA SUTCHUENENSIS,FRANCHET,NULL,NULL,EN,NULL
32379,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,TAXACEAE,TORREYA,TORREYA JACKII,CHUN,NULL,NULL,EN,JACK'S NUTMEG TREE
32380,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,DIPTEROCARPACEAE,VATICA,VATICA GUANGXIENSIS,S.L.MO,NULL,NULL,EN,NULL
32381,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,SAPINDACEAE,AESCULUS,AESCULUS WANGII,HU,NULL,NULL,VU,NULL
32382,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,THYMELAEACEAE,AQUILARIA,AQUILARIA SINENSIS,(LOUR.) SPRENG.,NULL,NULL,VU,CHINESE AGARWOOD
32383,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,MORACEAE,ARTOCARPUS,ARTOCARPUS HYPARGYREUS,HANCE EX BENTH.,NULL,NULL,VU,NULL
32384,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,CALOCEDRUS,CALOCEDRUS MACROLEPIS,KURZ,NULL,NULL,NT,CHINESE INCENSE-CEDAR
32385,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,RHIZOPHORACEAE,CARALLIA,CARALLIA DIPLOPETALA,HAND.-MAZZ.,NULL,NULL,LR/NT,NULL
32386,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,CASTANOPSIS,CASTANOPSIS CONCINNA,(CHAMP. EX BENTH.) A.DC.,NULL,NULL,VU,NULL
32387,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,CASTANOPSIS,CASTANOPSIS KAWAKAMII,HAYATA,NULL,NULL,LR/NT,NULL
32388,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,CEPHALOMAPPA,CEPHALOMAPPA SINENSIS,(CHUN AND HOW) KOSTERM.,NULL,NULL,VU,NULL
32389,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,SALICACEAE,CHOSENIA,CHOSENIA ARBUTIFOLIA,(PALLAS) A. SKVORTSOV,NULL,NULL,VU,NULL
32390,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,LAURACEAE,CINNAMOMUM,CINNAMOMUM JAPONICUM,SIEBOLD EX NAKAI,NULL,NULL,LC,NULL
32391,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,LAURACEAE,CINNAMOMUM,CINNAMOMUM MAIREI,H.LÉV.,NULL,NULL,EN,NULL
32393,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,CLEIDIOCARPON,CLEIDIOCARPON CAVALERIEI,(H.LÉV.) AIRY SHAW,NULL,NULL,VU,NULL
32394,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,BETULACEAE,CORYLUS,CORYLUS CHINENSIS,FRANCH.,NULL,NULL,LC,CHINESE HAZLENUT
32395,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,CRAIGIA,CRAIGIA KWANGSIENSIS,H.H.HSUE,NULL,NULL,CR,NULL
32396,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,QUERCUS,QUERCUS REX,HEMSL.,NULL,NULL,LC,NULL
32398,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,DALBERGIA,DALBERGIA ODORIFERA,T.C.CHEN,NULL,NULL,VU,NULL
32399,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,SAPINDACEAE,DIMOCARPUS,DIMOCARPUS LONGAN,LOUR.,NULL,NULL,DD,NULL
32400,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,DIPTEROCARPACEAE,DIPTEROCARPUS,DIPTEROCARPUS RETUSUS,BLUME,NULL,NULL,EN,NULL
32401,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,SAPINDACEAE,DIPTERONIA,DIPTERONIA SINENSIS,OLIV.,NULL,NULL,DD,NULL
32402,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,RANUNCULALES,BERBERIDACEAE,DYSOSMA,DYSOSMA VERSIPELLIS,(HANCE) M. CHENG,NULL,NULL,VU,NULL
32403,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,RANUNCULALES,EUPTELEACEAE,EUPTELEA,EUPTELEA PLEIOSPERMA,HOOK.F. AND THOMSON,NULL,NULL,LR/LC,NULL
32404,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,ARALIACEAE,FATSIA,FATSIA POLYCARPA,HAYATA,NULL,NULL,LR/NT,NULL
32405,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,FIRMIANA,FIRMIANA HAINANENSIS,KOSTERM.,NULL,NULL,VU,NULL
32406,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,GLEDITSIA,GLEDITSIA VESTITA,CHUN AND HOW EX B.G. LI,NULL,NULL,CR,NULL
32407,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,LAMIACEAE,GMELINA,GMELINA HAINANENSIS,OLIV.,NULL,NULL,VU,NULL
32408,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,STYRACACEAE,PERKINSIODENDRON,PERKINSIODENDRON MACGREGORII,(CHUN) P.W.FRITSCH,NULL,NULL,VU,NULL
32409,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,HELICIA,HELICIA SHWELIENSIS,W.SMITH,NULL,NULL,EN,NULL
32410,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,HERITIERA,HERITIERA PARVIFOLIA,MERR.,NULL,NULL,VU,NULL
32411,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,SALICACEAE,HOMALIUM,HOMALIUM LACTICUM VAR. GLABRATUM,C.Y. WU,VAR.,GLABRATUM,VU,NULL
32412,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,MYRISTICACEAE,HORSFIELDIA,HORSFIELDIA PANDURIFOLIA,HU,NULL,NULL,EN,NULL
32413,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,ACHARIACEAE,HYDNOCARPUS,HYDNOCARPUS HAINANENSIS,(MERR.) SLEUMER,NULL,NULL,VU,NULL
32414,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,IXONANTHACEAE,IXONANTHES,IXONANTHES CHINENSIS,CHAMP.,NULL,NULL,VU,NULL
32416,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PINACEAE,KETELEERIA,KETELEERIA FORTUNEI,(A.MURRAY BIS) CARRIÈRE,NULL,NULL,NT,NULL
32417,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,LYTHRACEAE,LAGERSTROEMIA,LAGERSTROEMIA INTERMEDIA,KOEHNE,NULL,NULL,VU,NULL
32418,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,URTICACEAE,LAPORTEA,LAPORTEA URENTISSIMA,GAGNEPAIN,NULL,NULL,EN,NULL
32419,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,LAURACEAE,LITSEA,LITSEA AURICULATA,S.S.CHIEN AND W.C.CHENG,NULL,NULL,VU,NULL
32420,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,LAURACEAE,LITSEA,LITSEA DILLENIIFOLIA,P.Y.PAI AND P.H.HUANG,NULL,NULL,VU,NULL
32421,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,LAURACEAE,LITSEA,LITSEA SZEMAOIS,(H.LIU) J.LI AND H.W.LI,NULL,NULL,EN,NULL
32422,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,MADHUCA,MADHUCA HAINANENSIS,CHUN AND F.C.HOW,NULL,NULL,VU,NULL
32423,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,MAGNOLIACEAE,MAGNOLIA,MAGNOLIA AMOENA,W.C.CHENG,NULL,NULL,VU,NULL
32424,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,MAGNOLIACEAE,MAGNOLIA,MAGNOLIA CYLINDRICA,E.H.WILSON,NULL,NULL,VU,NULL
32425,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,MAGNOLIACEAE,MAGNOLIA,MAGNOLIA HENRYI,DUNN,NULL,NULL,DD,NULL
32426,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,MAGNOLIACEAE,MAGNOLIA,MAGNOLIA ROSTRATA,W.W.SM.,NULL,NULL,EN,NULL
32427,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,MAGNOLIACEAE,MAGNOLIA,MAGNOLIA ZENII,W.C.CHENG,NULL,NULL,CR,NULL
32428,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,MAGNOLIACEAE,MAGNOLIA,MAGNOLIA GRANDIS,(HU AND W.C.CHENG) V.S.KUMAR,NULL,NULL,CR,NULL
32430,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,MYRISTICACEAE,MYRISTICA,MYRISTICA YUNNANENSIS,Y.H. LI,NULL,NULL,CR,NULL
32431,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CORNALES,NYSSACEAE,NYSSA,NYSSA YUNNANENSIS,W.Q.YIN EX H.N.QIN AND PHENGKLAI,NULL,NULL,CR,NULL
32432,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,ORMOSIA,ORMOSIA HOSIEI,HEMSL. AND E.H.WILSON,NULL,NULL,LR/NT,NULL
32433,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,ORMOSIA,ORMOSIA HOWII,MERR. AND CHUN EX H.Y.CHEN,NULL,NULL,EX,NULL
32434,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,SAPINDACEAE,OTOPHORA,OTOPHORA UNILOCULARIS,(LEENH.) LO,NULL,NULL,EX,NULL
32436,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,RHIZOPHORACEAE,PELLACALYX,PELLACALYX YUNNANENSIS,HU,NULL,NULL,EN,NULL
32437,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,LAURACEAE,PHOEBE,PHOEBE BOURNEI,(HEMSL.) Y.C.YANG,NULL,NULL,LR/NT,NULL
32438,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,LAURACEAE,PHOEBE,PHOEBE CHEKIANGENSIS,C.B.SHANG,NULL,NULL,VU,NULL
32439,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,LAURACEAE,PHOEBE,PHOEBE NANMU,(OLIV.) GAMBLE,NULL,NULL,EN,NULL
32440,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,LAURACEAE,PHOEBE,PHOEBE ZHENNAN,S.K.LEE AND F.N.WEI,NULL,NULL,VU,NULL
32442,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,LAMIACEAE,PREMNA,PREMNA SZEMAOENSIS,C.PEI,NULL,NULL,VU,NULL
32443,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,PTEROSPERMUM,PTEROSPERMUM KINGTUNGENSE,C.Y.WU EX H.H.HSUE,NULL,NULL,CR,NULL
32444,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,PTEROSPERMUM,PTEROSPERMUM MENGLUNENSE,H.H.HSUE,NULL,NULL,CR,NULL
32445,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,PTEROSPERMUM,PTEROSPERMUM YUNNANENSE,H.H.HSUE,NULL,NULL,CR,NULL
32446,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,STYRACACEAE,PTEROSTYRAX,PTEROSTYRAX PSILOPHYLLUS,DIELS EX PERKINS,NULL,NULL,VU,SMALL EPAULETTE TREE
32447,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,REEVESIA,REEVESIA ROTUNDIFOLIA,CHUN,NULL,NULL,CR,NULL
32448,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,ERICACEAE,RHODODENDRON,RHODODENDRON CYANOCARPUM,(FRANCH.) W.W.SM.,NULL,NULL,VU,NULL
32449,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,ERICACEAE,RHODODENDRON,RHODODENDRON FICTOLACTEUM,BALF.F.,NULL,NULL,LR/CD,NULL
32450,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,ERICACEAE,RHODODENDRON,RHODODENDRON JUCUNDUM,BALF.F. AND W. SMITH,NULL,NULL,VU,NULL
32451,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,ERICACEAE,RHODODENDRON,RHODODENDRON REX,H.LÉV.,NULL,NULL,LR/NT,NULL
32452,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,SALICACEAE,SALIX,SALIX MAGNIFICA,HEMSL.,NULL,NULL,VU,NULL
32454,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,ROSACEAE,SORBUS,SORBUS AMABILIS,CHENG EX YU,NULL,NULL,VU,NULL
32455,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,HUERTEALES,TAPISCIACEAE,TAPISCIA,TAPISCIA SINENSIS,OLIV.,NULL,NULL,VU,NULL
32457,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PINACEAE,TSUGA,TSUGA FORRESTII,DOWNIE,NULL,NULL,VU,FORREST'S HEMLOCK
32458,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,ULMACEAE,ULMUS,ULMUS CHENMOUI,CHENG,NULL,NULL,EN,NULL
32459,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,ULMACEAE,ULMUS,ULMUS ELONGATA,L.K. FU AND C.S. DING,NULL,NULL,VU,NULL
32460,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,ULMACEAE,ULMUS,ULMUS GAUSSENII,CHENG,NULL,NULL,CR,NULL
32461,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,DIPTEROCARPACEAE,VATICA,VATICA MANGACHAPOI,BLANCO,NULL,NULL,VU,NULL
32462,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,ZENIA,ZENIA INSIGNIS,CHUN,NULL,NULL,LR/NT,NULL
32463,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PINACEAE,ABIES,ABIES FANJINGSHANENSIS,"W.L.HUANG, Y.L.TU AND S.Z.FANG",NULL,NULL,EN,NULL
32465,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,DIPTEROCARPACEAE,HOPEA,HOPEA EXALATA,"W.T.LIN, Y.Y.YANG AND Q.S.HSUE",NULL,NULL,VU,NULL
32467,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,DEUTZIANTHUS,DEUTZIANTHUS TONKINENSIS,GAGNEP.,NULL,NULL,LR/NT,NULL
32468,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,LAURACEAE,ALSEODAPHNOPSIS,ALSEODAPHNOPSIS HAINANENSIS,(MERR.) H.W.LI AND J.LI,NULL,NULL,EN,NULL
32469,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,MAGNOLIACEAE,MAGNOLIA,MAGNOLIA SIEBOLDII SUBSP. SINENSIS,(REHDER AND E.H.WILSON) SPONGBERG,SUBSP.,SINENSIS,VU,NULL
32470,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,MELIACEAE,AGLAIA,AGLAIA DASYCLADA,F.C.HOW AND T.C.CHEN,NULL,NULL,VU,NULL
32471,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,SAPINDACEAE,PARANEPHELIUM,PARANEPHELIUM HAINANENSIS,H.S. LO,NULL,NULL,EN,NULL
32472,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,LYTHRACEAE,SONNERATIA,SONNERATIA HAINANENSIS,"W.C.KO, E.Y.CHEN AND W.Y.CHEN",NULL,NULL,CR,HAINAN SONNERATIA
32473,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,STYRACACEAE,CHANGIOSTYRAX,CHANGIOSTYRAX DOLICHOCARPUS,(C.J.QI) TAO CHEN,NULL,NULL,VU,NULL
32474,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,THEACEAE,CAMELLIA,CAMELLIA PUBIPETALA,Y.WAN AND S.Z.HUANG,NULL,NULL,EN,NULL
32475,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,LAURACEAE,ALSEODAPHNOPSIS,ALSEODAPHNOPSIS RUGOSA,(MERR. AND CHUN) H.W.LI AND J.LI,NULL,NULL,EN,NULL
32476,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,DIPTEROCARPACEAE,PARASHOREA,PARASHOREA CHINENSIS,WANG HSIE,NULL,NULL,EN,NULL
32478,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,CUPRESSUS,CUPRESSUS CHENGIANA VAR. CHENGIANA,NULL,VAR.,CHENGIANA,VU,CHENG CYPRESS
32479,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PINACEAE,PICEA,PICEA CHIHUAHUANA,MARTÍNEZ,NULL,NULL,EN,CHIHUAHUA SPRUCE
32480,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,SAPINDACEAE,ACER,ACER NEGUNDO SUBSP. MEXICANUM,(DC.) WESM.,SUBSP.,MEXICANUM,VU,NULL
32481,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,BORAGINALES,CORDIACEAE,CORDIA,CORDIA DODECANDRA,DC.,NULL,NULL,LC,CIRICOTE
32482,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,ANNONACEAE,DUGUETIA,DUGUETIA SCHULZII,JANS.-JAC.,NULL,NULL,DD,NULL
32483,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,STYRACACEAE,STYRAX,STYRAX TAFELBERGENSIS,MAGUIRE,NULL,NULL,VU,NULL
32484,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,APEIBA,APEIBA INTERMEDIA,UITTIEN,NULL,NULL,DD,NULL
32485,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,LAURACEAE,ENDLICHERIA,ENDLICHERIA PUNCTULATA,(MEZ) C.K.ALLEN,NULL,NULL,LC,NULL
32486,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,LAURACEAE,MEZILAURUS,MEZILAURUS ITA-UBA,(MEISN.) TAUB. EX MEZ,NULL,NULL,VU,NULL
32487,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,LAURACEAE,OCOTEA,OCOTEA ACIPHYLLA,(NEES AND MART.) MEZ,NULL,NULL,LC,MOENA
32488,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,LAURACEAE,MESPILODAPHNE,MESPILODAPHNE CYMBARUM,(KUNTH) TROFIMOV,NULL,NULL,LC,NULL
32489,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,LAURACEAE,OCOTEA,OCOTEA PUBERULA,(RICH.) NEES,NULL,NULL,LR/LC,CEDRE GRIS
